sample_id,split,review_id,string_id,string_name,aspect,label_text,label_id,mention_flag,sentiment_id,needs_manual_review,review_text,rating_label,has_tension_mention,has_price_mention,extracted_tension,likes_count,review_date,source_url
R0031_control,train,R0031,S003,BG-65Ti,control,mentioned,1,1,,1,以前从未在球线区域发过言，用了65ti大半年让我有了编辑以下文字的冲动。个人拉的28、29磅。毫无疑问，这是一条非常合我口味且非常独特的线。在我用过的各种线中没有一条有类似的打感。首先，这条球线非常不建议初学者使用。粗线径，硬打感，如果没有一定的发力基础这条线将是灾难。低磅数下奇差的弹性让我难以想象，因此下面谈谈高磅（27及以上）的感受，这也是大多数业余球友的选择。这条线击球音还是相当清脆的，有叮叮的声响，能明显感受到球从拍面弹出较为干脆，相对而言网前控制性也较好，尤其是放网基本不存在球弹的过高的情况，抢高点搓球很舒适。杀球的时候这条线十分扎实，杀球会比以往更重一些，当时落点没有高弹线那么尖锐。高远和吊球对我来说中规中矩，没有什么出彩的地方，可能发力不好的情况下回球会相对更吃力。这条线唯一的缺点可能就接杀球确实没有高弹线轻松，需要加力或者带手腕。总体来说这条线绝对适合喜欢硬线的球友一试，比如80和AB尤其是不方便穿线的球友，非常耐打，经济实惠。,真香,yes,no,29,35,2022-2-21,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=716&cid=202210
R0031_tension_retention,train,R0031,S003,BG-65Ti,tension_retention,mentioned,1,1,,1,以前从未在球线区域发过言，用了65ti大半年让我有了编辑以下文字的冲动。个人拉的28、29磅。毫无疑问，这是一条非常合我口味且非常独特的线。在我用过的各种线中没有一条有类似的打感。首先，这条球线非常不建议初学者使用。粗线径，硬打感，如果没有一定的发力基础这条线将是灾难。低磅数下奇差的弹性让我难以想象，因此下面谈谈高磅（27及以上）的感受，这也是大多数业余球友的选择。这条线击球音还是相当清脆的，有叮叮的声响，能明显感受到球从拍面弹出较为干脆，相对而言网前控制性也较好，尤其是放网基本不存在球弹的过高的情况，抢高点搓球很舒适。杀球的时候这条线十分扎实，杀球会比以往更重一些，当时落点没有高弹线那么尖锐。高远和吊球对我来说中规中矩，没有什么出彩的地方，可能发力不好的情况下回球会相对更吃力。这条线唯一的缺点可能就接杀球确实没有高弹线轻松，需要加力或者带手腕。总体来说这条线绝对适合喜欢硬线的球友一试，比如80和AB尤其是不方便穿线的球友，非常耐打，经济实惠。,真香,yes,no,29,35,2022-2-21,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=716&cid=202210
R0031_string_movement,train,R0031,S003,BG-65Ti,string_movement,not_mentioned,0,0,,0,以前从未在球线区域发过言，用了65ti大半年让我有了编辑以下文字的冲动。个人拉的28、29磅。毫无疑问，这是一条非常合我口味且非常独特的线。在我用过的各种线中没有一条有类似的打感。首先，这条球线非常不建议初学者使用。粗线径，硬打感，如果没有一定的发力基础这条线将是灾难。低磅数下奇差的弹性让我难以想象，因此下面谈谈高磅（27及以上）的感受，这也是大多数业余球友的选择。这条线击球音还是相当清脆的，有叮叮的声响，能明显感受到球从拍面弹出较为干脆，相对而言网前控制性也较好，尤其是放网基本不存在球弹的过高的情况，抢高点搓球很舒适。杀球的时候这条线十分扎实，杀球会比以往更重一些，当时落点没有高弹线那么尖锐。高远和吊球对我来说中规中矩，没有什么出彩的地方，可能发力不好的情况下回球会相对更吃力。这条线唯一的缺点可能就接杀球确实没有高弹线轻松，需要加力或者带手腕。总体来说这条线绝对适合喜欢硬线的球友一试，比如80和AB尤其是不方便穿线的球友，非常耐打，经济实惠。,真香,yes,no,29,35,2022-2-21,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=716&cid=202210
R0031_attack,train,R0031,S003,BG-65Ti,attack,mentioned,1,1,,1,以前从未在球线区域发过言，用了65ti大半年让我有了编辑以下文字的冲动。个人拉的28、29磅。毫无疑问，这是一条非常合我口味且非常独特的线。在我用过的各种线中没有一条有类似的打感。首先，这条球线非常不建议初学者使用。粗线径，硬打感，如果没有一定的发力基础这条线将是灾难。低磅数下奇差的弹性让我难以想象，因此下面谈谈高磅（27及以上）的感受，这也是大多数业余球友的选择。这条线击球音还是相当清脆的，有叮叮的声响，能明显感受到球从拍面弹出较为干脆，相对而言网前控制性也较好，尤其是放网基本不存在球弹的过高的情况，抢高点搓球很舒适。杀球的时候这条线十分扎实，杀球会比以往更重一些，当时落点没有高弹线那么尖锐。高远和吊球对我来说中规中矩，没有什么出彩的地方，可能发力不好的情况下回球会相对更吃力。这条线唯一的缺点可能就接杀球确实没有高弹线轻松，需要加力或者带手腕。总体来说这条线绝对适合喜欢硬线的球友一试，比如80和AB尤其是不方便穿线的球友，非常耐打，经济实惠。,真香,yes,no,29,35,2022-2-21,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=716&cid=202210
R0031_sound,train,R0031,S003,BG-65Ti,sound,not_mentioned,0,0,,0,以前从未在球线区域发过言，用了65ti大半年让我有了编辑以下文字的冲动。个人拉的28、29磅。毫无疑问，这是一条非常合我口味且非常独特的线。在我用过的各种线中没有一条有类似的打感。首先，这条球线非常不建议初学者使用。粗线径，硬打感，如果没有一定的发力基础这条线将是灾难。低磅数下奇差的弹性让我难以想象，因此下面谈谈高磅（27及以上）的感受，这也是大多数业余球友的选择。这条线击球音还是相当清脆的，有叮叮的声响，能明显感受到球从拍面弹出较为干脆，相对而言网前控制性也较好，尤其是放网基本不存在球弹的过高的情况，抢高点搓球很舒适。杀球的时候这条线十分扎实，杀球会比以往更重一些，当时落点没有高弹线那么尖锐。高远和吊球对我来说中规中矩，没有什么出彩的地方，可能发力不好的情况下回球会相对更吃力。这条线唯一的缺点可能就接杀球确实没有高弹线轻松，需要加力或者带手腕。总体来说这条线绝对适合喜欢硬线的球友一试，比如80和AB尤其是不方便穿线的球友，非常耐打，经济实惠。,真香,yes,no,29,35,2022-2-21,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=716&cid=202210
R0031_comfort,train,R0031,S003,BG-65Ti,comfort,positive,2,1,1.0,0,以前从未在球线区域发过言，用了65ti大半年让我有了编辑以下文字的冲动。个人拉的28、29磅。毫无疑问，这是一条非常合我口味且非常独特的线。在我用过的各种线中没有一条有类似的打感。首先，这条球线非常不建议初学者使用。粗线径，硬打感，如果没有一定的发力基础这条线将是灾难。低磅数下奇差的弹性让我难以想象，因此下面谈谈高磅（27及以上）的感受，这也是大多数业余球友的选择。这条线击球音还是相当清脆的，有叮叮的声响，能明显感受到球从拍面弹出较为干脆，相对而言网前控制性也较好，尤其是放网基本不存在球弹的过高的情况，抢高点搓球很舒适。杀球的时候这条线十分扎实，杀球会比以往更重一些，当时落点没有高弹线那么尖锐。高远和吊球对我来说中规中矩，没有什么出彩的地方，可能发力不好的情况下回球会相对更吃力。这条线唯一的缺点可能就接杀球确实没有高弹线轻松，需要加力或者带手腕。总体来说这条线绝对适合喜欢硬线的球友一试，比如80和AB尤其是不方便穿线的球友，非常耐打，经济实惠。,真香,yes,no,29,35,2022-2-21,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=716&cid=202210
R0031_value_for_money,train,R0031,S003,BG-65Ti,value_for_money,not_mentioned,0,0,,0,以前从未在球线区域发过言，用了65ti大半年让我有了编辑以下文字的冲动。个人拉的28、29磅。毫无疑问，这是一条非常合我口味且非常独特的线。在我用过的各种线中没有一条有类似的打感。首先，这条球线非常不建议初学者使用。粗线径，硬打感，如果没有一定的发力基础这条线将是灾难。低磅数下奇差的弹性让我难以想象，因此下面谈谈高磅（27及以上）的感受，这也是大多数业余球友的选择。这条线击球音还是相当清脆的，有叮叮的声响，能明显感受到球从拍面弹出较为干脆，相对而言网前控制性也较好，尤其是放网基本不存在球弹的过高的情况，抢高点搓球很舒适。杀球的时候这条线十分扎实，杀球会比以往更重一些，当时落点没有高弹线那么尖锐。高远和吊球对我来说中规中矩，没有什么出彩的地方，可能发力不好的情况下回球会相对更吃力。这条线唯一的缺点可能就接杀球确实没有高弹线轻松，需要加力或者带手腕。总体来说这条线绝对适合喜欢硬线的球友一试，比如80和AB尤其是不方便穿线的球友，非常耐打，经济实惠。,真香,yes,no,29,35,2022-2-21,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=716&cid=202210
R0032_elasticity,train,R0032,S003,BG-65Ti,elasticity,not_mentioned,0,0,,0,"80转粉65ti，28磅以上非常暴力，28磅以下不推荐拉，高磅下65ti击球感清脆且硬，杀球就像是开炮了一样，而且比80耐打了好多
耐打",推荐,yes,no,28,37,2021-4-11,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=716&cid=78186
R0032_durability,train,R0032,S003,BG-65Ti,durability,positive,2,1,1.0,0,"80转粉65ti，28磅以上非常暴力，28磅以下不推荐拉，高磅下65ti击球感清脆且硬，杀球就像是开炮了一样，而且比80耐打了好多
耐打",推荐,yes,no,28,37,2021-4-11,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=716&cid=78186
R0032_control,train,R0032,S003,BG-65Ti,control,not_mentioned,0,0,,0,"80转粉65ti，28磅以上非常暴力，28磅以下不推荐拉，高磅下65ti击球感清脆且硬，杀球就像是开炮了一样，而且比80耐打了好多
耐打",推荐,yes,no,28,37,2021-4-11,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=716&cid=78186
R0032_tension_retention,train,R0032,S003,BG-65Ti,tension_retention,not_mentioned,0,0,,0,"80转粉65ti，28磅以上非常暴力，28磅以下不推荐拉，高磅下65ti击球感清脆且硬，杀球就像是开炮了一样，而且比80耐打了好多
耐打",推荐,yes,no,28,37,2021-4-11,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=716&cid=78186
R0032_string_movement,train,R0032,S003,BG-65Ti,string_movement,not_mentioned,0,0,,0,"80转粉65ti，28磅以上非常暴力，28磅以下不推荐拉，高磅下65ti击球感清脆且硬，杀球就像是开炮了一样，而且比80耐打了好多
耐打",推荐,yes,no,28,37,2021-4-11,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=716&cid=78186
R0032_attack,train,R0032,S003,BG-65Ti,attack,positive,2,1,1.0,0,"80转粉65ti，28磅以上非常暴力，28磅以下不推荐拉，高磅下65ti击球感清脆且硬，杀球就像是开炮了一样，而且比80耐打了好多
耐打",推荐,yes,no,28,37,2021-4-11,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=716&cid=78186
